year,quarter,TotalkWh,TotalAccounts,temperature_2m_max,temperature_2m_min,cumulative_solar,BEV,PHEV,load_per_account,delta_totalkwh,delta_totalaccounts,delta_load_per_account,Income_Median,Pct_Multifamily,Locale,Pct_Rentalunits,Educ_Attainment_L5,Pct no vehicles,CommuteGr45min,Commute15min,Commute30min,Total_Pop,Total_Pop_Median_age,GRAPI_<30%,GRAPI_>30%,zip_code
2016,1,10818148.333333334,16464.666666666668,21.602373,9.636989,1359.0,248.0,410.0,657.0523747823622,-3298288.0,77.0,-204.3537436400286,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2016,2,10238801.0,16510.333333333332,25.084242,13.747429,1359.0,248.0,410.0,620.1450202903233,-579347.333333334,45.66666666666424,-36.90735449203896,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2016,3,16743275.0,16538.666666666668,29.916218,17.91948,1359.0,248.0,410.0,1012.3715132215414,6504474.0,28.33333333333576,392.2264929312181,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2016,4,12448863.666666666,16480.333333333332,23.26676,12.094479,1359.0,248.0,410.0,755.3769341235007,-4294411.333333334,-58.33333333333576,-256.9945790980406,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2017,1,10492734.333333334,16246.0,18.13889,10.017777,1632.0,369.0,579.0,645.865710533875,-1956129.333333332,-234.33333333333212,-109.51122358962573,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2017,2,10262984.666666666,16362.0,23.944012,14.01489,1632.0,369.0,579.0,627.2451208083771,-229749.6666666679,116.0,-18.620589725497894,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2017,3,16939935.0,16309.0,27.37348,18.43489,1632.0,369.0,579.0,1038.6863081734011,6676950.333333334,-53.0,411.441187365024,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2017,4,12328920.333333334,16441.0,23.822935,14.361522,1632.0,369.0,579.0,749.8887131764086,-4611014.666666666,132.0,-288.79759499699253,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2018,1,10371560.666666666,16764.0,19.456112,10.4794445,1889.0,581.0,741.0,618.6805456136165,-1957359.666666668,323.0,-131.20816756279214,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2018,2,9975485.0,16788.0,22.132473,13.06379,1889.0,581.0,741.0,594.2032999761734,-396075.66666666605,24.0,-24.477245637443048,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2018,3,18108011.666666668,16815.666666666668,27.971848,18.609346,1889.0,581.0,741.0,1076.8536285606676,8132526.666666668,27.66666666666788,482.6503285844942,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2018,4,11654686.333333334,16778.666666666668,21.578913,12.728912,1889.0,581.0,741.0,694.6133780991736,-6453325.333333334,-37.0,-382.24025046149404,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2019,1,10632204.0,16762.0,16.568888,8.748888,2201.0,812.0,832.0,634.3040209998807,-1022482.333333334,-16.66666666666788,-60.309357099292924,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2019,2,9518688.0,16787.0,21.338516,12.952802,2201.0,812.0,832.0,567.0273425865253,-1113516.0,25.0,-67.2766784133554,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2019,3,15543371.0,16716.0,27.460436,17.489782,2201.0,812.0,832.0,929.8499042833214,6024683.0,-71.0,362.82256169679613,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2019,4,12070102.666666666,16944.333333333332,21.741413,12.1348915,2201.0,812.0,832.0,712.3385989416324,-3473268.333333334,228.33333333333212,-217.51130534168897,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2020,1,10320184.0,16969.333333333332,18.521482,9.552802,2466.0,1037.0,853.0,608.1667321442603,-1749918.666666666,25.0,-104.1718667973721,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2020,2,11630767.0,17015.666666666668,23.278625,14.058297,2466.0,1037.0,853.0,683.5328422826022,1310583.0,46.33333333333576,75.36611013834192,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2020,3,17660160.0,17073.0,28.95174,17.91913,2466.0,1037.0,853.0,1034.391143911439,6029393.0,57.33333333333212,350.8583016288368,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2020,4,13961396.666666666,17099.0,23.085978,13.106629,2466.0,1037.0,853.0,816.5036941731485,-3698763.333333334,26.0,-217.88744973829057,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2021,1,10729206.666666666,16945.666666666668,19.145555,9.275,2749.0,1448.0,912.0,633.1534118850443,-3232190.0,-153.33333333333212,-183.35028228810415,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2021,2,9534427.0,17853.0,23.353352,13.432472,2749.0,1448.0,912.0,534.0518120203888,-1194779.666666666,907.3333333333321,-99.10159986465555,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2021,3,15732520.0,17026.0,27.739782,17.481087,2749.0,1448.0,912.0,924.0291319158933,6198093.0,-827.0,389.9773198955046,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2021,4,10437067.333333334,16188.666666666666,21.003912,12.154456,2749.0,1448.0,912.0,644.7144504385785,-5295452.666666666,-837.3333333333339,-279.3146814773148,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2022,1,10109105.666666666,17865.333333333332,20.286112,10.600555,3149.0,2206.0,937.0,565.8503806254198,-327961.6666666679,1676.666666666666,-78.86406981315872,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2022,2,9165304.333333334,17095.333333333332,23.980824,13.996209,3149.0,2206.0,937.0,536.1290215653396,-943801.3333333321,-770.0,-29.721359060080204,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2022,3,16943395.666666668,17111.0,28.699566,18.679998,3149.0,2206.0,937.0,990.204877953753,7778091.333333334,15.66666666666788,454.0758563884134,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2022,4,10991197.333333334,16289.0,20.258804,11.9718485,3149.0,2206.0,937.0,674.76194568932,-5952198.333333334,-822.0,-315.442932264433,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2023,2,8094728.333333333,18077.0,19.802801,12.12423,3150.0,3199.0,972.0,447.79157677343215,-2896469.000000001,1788.0,-226.97036891588783,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2023,3,13485061.666666666,16243.0,27.543587,17.410978,3150.0,3199.0,972.0,830.2075765970982,5390333.333333333,-1834.0,382.415999823666,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2023,4,9602616.0,16264.333333333334,22.691956,13.1566305,3150.0,3199.0,972.0,590.4094439776197,-3882445.666666666,21.33333333333394,-239.79813261947845,54078.8,16.1,Suburban Large,20.48,20.96,2.8,27.068515406,26.411724482,46.178348514,6346.0,42.76,43.88,56.08,92886
2014,4,5860040.333333333,7140.0,23.77111,12.383064,283.0,49.0,107.0,820.7339402427638,0.0,0.0,0.0,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2015,1,4874622.0,7152.0,23.522112,10.638778,424.0,82.0,145.0,681.5746644295302,-985418.333333333,12.0,-139.15927581323353,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2015,2,4728844.333333333,7154.0,24.676,13.405121,424.0,82.0,145.0,661.0070356909887,-145777.66666666698,2.0,-20.567628738541543,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2015,3,7665851.666666667,7152.333333333333,30.102629,18.839045,424.0,82.0,145.0,1071.7973155613554,2937007.333333334,-1.6666666666669698,410.7902798703667,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2015,4,6261081.666666667,7173.333333333333,23.809694,11.786869,424.0,82.0,145.0,872.8273698884759,-1404770.0,21.0,-198.96994567287948,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2016,1,4816921.666666667,7153.666666666667,21.602373,9.636989,582.0,105.0,182.0,673.3500302874983,-1444160.0,-19.66666666666606,-199.47733960097764,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2016,2,4547146.333333333,7196.0,25.084242,13.747429,582.0,105.0,182.0,631.8991569390402,-269775.33333333395,42.33333333333303,-41.45087334845812,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2016,3,7663923.666666667,7203.333333333333,29.916218,17.91948,582.0,105.0,182.0,1063.941277186488,3116777.333333334,7.33333333333303,432.04212024744777,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2016,4,5587134.333333333,7182.0,23.26676,12.094479,582.0,105.0,182.0,777.935718926947,-2076789.333333334,-21.33333333333303,-286.005558259541,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2017,1,4767883.333333333,7181.0,18.13889,10.017777,694.0,158.0,237.0,663.9581302511256,-819251.0,-1.0,-113.97758867582138,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2017,2,4596902.0,7198.0,23.944012,14.01489,694.0,158.0,237.0,638.6360100027786,-170981.33333333302,17.0,-25.322120248347005,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2017,3,7947414.0,7203.333333333333,27.37348,18.43489,694.0,158.0,237.0,1103.2967144840352,3350512.0,5.33333333333303,464.66070448125663,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2017,4,5452722.0,7185.666666666667,23.822935,14.361522,694.0,158.0,237.0,758.8331400473164,-2494692.0,-17.66666666666606,-344.4635744367188,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2018,1,4552369.333333333,7189.666666666667,19.456112,10.4794445,785.0,257.0,294.0,633.182252306551,-900352.666666667,4.0,-125.65088774076537,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2018,2,4405269.0,7212.0,22.132473,13.06379,785.0,257.0,294.0,610.8248752079867,-147100.33333333302,22.33333333333303,-22.35737709856437,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2018,3,8039206.0,7248.0,27.971848,18.609346,785.0,257.0,294.0,1109.1619757174392,3633937.0,36.0,498.3371005094525,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2018,4,5034581.666666667,7246.0,21.578913,12.728912,785.0,257.0,294.0,694.8084000368019,-3004624.333333333,-2.0,-414.3535756806373,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2019,1,4673932.333333333,7227.666666666667,16.568888,8.748888,886.0,382.0,323.0,646.6723700594936,-360649.33333333395,-18.33333333333303,-48.13602997730834,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2019,2,4215595.333333333,7230.333333333333,21.338516,12.952802,886.0,382.0,323.0,583.043013231294,-458337.0,2.6666666666660603,-63.62935682819955,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2019,3,6864142.666666667,7218.666666666667,27.460436,17.489782,886.0,382.0,323.0,950.8878832656077,2648547.333333334,-11.66666666666606,367.84487003431366,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2019,4,5192321.666666667,7235.333333333333,21.741413,12.1348915,886.0,382.0,323.0,717.6340643140146,-1671821.0,16.66666666666606,-233.25381895159308,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2020,1,4448661.333333333,7237.666666666667,18.521482,9.552802,961.0,473.0,331.0,614.6540782019987,-743660.333333334,2.3333333333339397,-102.97998611201592,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2020,2,5106528.333333333,7239.0,23.278625,14.058297,961.0,473.0,331.0,705.4190265690472,657867.0,1.3333333333330302,90.76494836704853,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2020,3,7699157.333333333,7243.666666666667,28.95174,17.91913,961.0,473.0,331.0,1062.8812295798627,2592629.0,4.66666666666697,357.46220301081553,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2020,4,5970196.333333333,7244.0,23.085978,13.106629,961.0,473.0,331.0,824.1574176329835,-1728961.0,0.33333333333303017,-238.7238119468792,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2021,1,4658787.666666667,7242.0,19.145555,9.275,1067.0,640.0,359.0,643.3012519561815,-1311408.666666666,-2.0,-180.856165676802,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2021,2,4171163.3333333335,7604.333333333333,23.353352,13.432472,1067.0,640.0,359.0,548.5245254898523,-487624.3333333335,362.33333333333303,-94.77672646632925,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2021,3,6945725.666666667,7167.666666666667,27.739782,17.481087,1067.0,640.0,359.0,969.0358089568897,2774562.3333333335,-436.66666666666606,420.5112834670374,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2021,4,4260086.666666667,6686.333333333333,21.003912,12.154456,1067.0,640.0,359.0,637.1334563039036,-2685639.0,-481.33333333333394,-331.9023526529861,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2022,1,4316606.333333333,7860.333333333333,20.286112,10.600555,1214.0,935.0,373.0,549.1632670370213,56519.666666666046,1174.0,-87.97018926688224,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2022,2,3974355.0,7245.333333333333,23.980824,13.996209,1214.0,935.0,373.0,548.539979757085,-342251.333333333,-615.0,-0.6232872799363349,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2022,3,7449986.333333333,7187.0,28.699566,18.679998,1214.0,935.0,373.0,1036.5919484253977,3475631.333333333,-58.33333333333303,488.0519686683127,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2022,4,4355768.333333333,6739.666666666667,20.258804,11.9718485,1214.0,935.0,373.0,646.2883921064345,-3094218.0,-447.33333333333303,-390.3035563189633,57787.1666666667,17.0666666667,Suburban Large,19.2666666667,19.6666666667,1.9666666667,29.8145599533,18.5359473583,51.649492685,3799.3333333333,44.5333333333,52.9666666667,47.0,92887
2014,4,4585298.0,12685.0,23.77111,12.383064,154.0,31.0,47.0,361.474024438313,0.0,0.0,0.0,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2015,1,4715868.666666667,12572.333333333334,23.522112,10.638778,191.0,56.0,52.0,375.09892091099505,130570.66666666698,-112.66666666666606,13.624896472682053,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2015,2,4160392.3333333335,12719.333333333334,24.676,13.405121,191.0,56.0,52.0,327.09201215996643,-555476.3333333335,147.0,-48.00690875102862,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2015,3,4442387.0,12723.333333333334,30.102629,18.839045,191.0,56.0,52.0,349.15276395074665,281994.6666666665,4.0,22.060751790780216,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2015,4,4816841.333333333,12743.0,23.809694,11.786869,191.0,56.0,52.0,377.9990059902168,374454.333333333,19.66666666666606,28.846242039470155,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2016,1,4858247.333333333,12736.0,21.602373,9.636989,228.0,66.0,74.0,381.45786222780566,41406.0,-7.0,3.4588562375888614,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2016,2,4101882.6666666665,12757.666666666666,25.084242,13.747429,228.0,66.0,74.0,321.522953518146,-756364.6666666665,21.66666666666606,-59.93490870965968,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2016,3,4298571.666666667,12770.0,29.916218,17.91948,228.0,66.0,74.0,336.6148525189246,196689.00000000047,12.33333333333394,15.091899000778596,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2016,4,4520860.333333333,12600.0,23.26676,12.094479,228.0,66.0,74.0,358.7984391534391,222288.66666666605,-170.0,22.18358663451454,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2017,1,4802049.666666667,12176.666666666666,18.13889,10.017777,287.0,109.0,120.0,394.364878182316,281189.33333333395,-423.33333333333394,35.56643902887686,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2017,2,3864173.3333333335,11917.666666666666,23.944012,14.01489,287.0,109.0,120.0,324.2390848320421,-937876.3333333335,-259.0,-70.12579335027385,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2017,3,4232162.666666667,12157.666666666666,27.37348,18.43489,287.0,109.0,120.0,348.1064897321307,367989.3333333335,240.0,23.86740490008856,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2017,4,4233773.333333333,12313.666666666666,23.822935,14.361522,287.0,109.0,120.0,343.8271838878211,1610.6666666660458,156.0,-4.27930584430959,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2018,1,4599124.333333333,12558.0,19.456112,10.4794445,333.0,154.0,154.0,366.2306365132452,365351.0,244.33333333333394,22.40345262542411,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2018,2,3998056.6666666665,12578.666666666666,22.132473,13.06379,333.0,154.0,154.0,317.8442336230655,-601067.6666666665,20.66666666666606,-48.38640289017968,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2018,3,4451179.0,12670.333333333334,27.971848,18.609346,333.0,154.0,154.0,351.30717423903604,453122.3333333335,91.66666666666788,33.462940615970524,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2018,4,4267751.0,12658.0,21.578913,12.728912,333.0,154.0,154.0,337.15839785116134,-183428.0,-12.33333333333394,-14.148776387874705,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2019,1,4926819.666666667,12715.666666666666,16.568888,8.748888,411.0,209.0,194.0,387.4605866778515,659068.666666667,57.66666666666606,50.302188826690156,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2019,2,3906566.3333333335,12767.0,21.338516,12.952802,411.0,209.0,194.0,305.98937364559674,-1020253.3333333335,51.33333333333394,-81.47121303225475,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2019,3,3996675.3333333335,12549.0,27.460436,17.489782,411.0,209.0,194.0,318.4855632586926,90109.0,-218.0,12.49618961309585,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2019,4,4342696.333333333,12709.666666666666,21.741413,12.1348915,411.0,209.0,194.0,341.6845183456162,346020.99999999953,160.66666666666606,23.198955086923604,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2020,1,4656182.0,12767.666666666666,18.521482,9.552802,489.0,264.0,213.0,364.6854293397384,313485.666666667,58.0,23.000910994122194,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2020,2,4372811.333333333,12909.666666666666,23.278625,14.058297,489.0,264.0,213.0,338.72379870381366,-283370.666666667,142.0,-25.961630635924735,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2020,3,4539663.333333333,13052.333333333334,28.95174,17.91913,489.0,264.0,213.0,347.8047347856066,166852.0,142.66666666666788,9.08093608179297,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2020,4,4861088.666666667,13131.666666666666,23.085978,13.106629,489.0,264.0,213.0,370.18063205990615,321425.33333333395,79.33333333333212,22.37589727429952,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2021,1,4966726.333333333,13182.333333333334,19.145555,9.275,573.0,374.0,265.0,376.7714112322047,105637.66666666605,50.66666666666788,6.590779172298539,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2021,2,4110144.0,13355.333333333334,23.353352,13.432472,573.0,374.0,265.0,307.753007537563,-856582.333333333,173.0,-69.01840369464168,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2021,3,4099856.3333333335,13088.333333333334,27.739782,17.481087,573.0,374.0,265.0,313.24510378199415,-10287.666666666511,-267.0,5.4920962444311385,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
2021,4,4210382.666666667,12780.333333333334,21.003912,12.154456,573.0,374.0,265.0,329.44232023160583,110526.33333333349,-308.0,16.197216449611687,32166.5,22.45,Rural Fringe,31.45,9.45,2.55,18.04258358,37.72734587,42.51602478,2988.5,43.2,32.9,67.1,93001
